customer_id,last_purchase_date,first_purchase_date,frequency,monetary,recency,recency_score,frequency_score,monetary_score,rfm_score,customer_segment,customer_name,gender,age,city,state,country,signup_date,churn_status,churn_score
C0031403,2025-07-21,2025-04-12,4,7450.8,164,2,4,5,245,Loyal Customers,Olivia Chen,Male,21,Atlanta,Georgia,United States,2025-04-12,Needs Attention,30.7
C0031404,2024-09-20,2024-09-20,1,1165.55,468,1,2,3,123,Lost Customers,Mia Gupta,Female,55,London,England,United Kingdom,2023-12-23,Lost,96.5
C0031405,2025-12-30,2023-12-14,28,27999.7,2,5,5,5,555,Champions,Maya Garcia,Male,44,Denver,Colorado,United States,2023-08-17,Active,0.3
C0031406,2025-11-23,2025-10-03,3,1755.66,39,4,4,3,443,Loyal Customers,Liam Brown,Male,29,Mumbai,Maharashtra,India,2025-05-15,Active,19.9
C0031407,2025-03-08,2025-03-08,1,29.56,299,2,2,1,221,Need Nurture,James Davis,Female,33,Chicago,Illinois,United States,2024-04-14,At Risk,79.1
C0031409,2025-02-23,2025-02-23,1,1888.01,312,2,2,3,223,Need Nurture,Priya Taylor,Male,31,Vancouver,British Columbia,Canada,2022-01-24,At Risk,73.0
C0031410,2025-12-22,2024-04-03,26,13218.8,10,5,5,5,555,Champions,Fatima Thomas,Female,46,Miami,Florida,United States,2024-03-26,Active,1.5
C0031411,2025-10-23,2023-06-08,5,2683.63,70,3,4,4,344,Loyal Customers,Alex Anderson,Female,61,Chicago,Illinois,United States,2023-04-17,Active,20.5
C0031412,2025-01-06,2024-11-14,2,1469.36,360,1,3,3,133,At Risk,Liam Wilson,Male,36,Denver,Colorado,United States,2024-08-26,At Risk,74.2
C0031413,2025-12-24,2023-12-19,8,1878.68,8,5,5,3,553,Loyal Customers,Theo Johnson,Male,37,Austin,Texas,United States,2023-11-30,Active,9.2
C0031414,2025-05-01,2025-05-01,1,18.32,245,2,2,1,221,Need Nurture,Mia Kim,Female,64,Seattle,Washington,United States,2023-06-12,At Risk,70.9
C0031415,2025-10-13,2024-11-11,3,3694.47,80,3,4,4,344,Loyal Customers,Camila Davis,Male,24,Boston,Massachusetts,United States,2024-10-18,Active,22.1
C0031416,2025-11-13,2024-01-24,4,2900.45,49,4,4,4,444,Champions,Priya Thomas,Male,37,Toronto,Ontario,Canada,2023-08-14,Active,17.4
C0031417,2025-12-13,2024-01-10,3,828.26,19,4,4,2,442,Potential Loyalists,Ravi Wilson,Female,42,Atlanta,Georgia,United States,2023-07-13,Active,20.9
C0031418,2025-12-29,2024-04-20,7,3882.12,3,5,5,4,554,Champions,Ethan Sharma,Male,18,Miami,Florida,United States,2024-01-30,Active,4.5
C0031419,2025-09-25,2025-09-25,1,1631.84,98,3,2,3,323,Need Nurture,James Brown,Male,23,New York,New York,United States,2025-01-18,Needs Attention,40.8
C0031420,2025-10-21,2025-09-07,2,1960.08,72,3,3,4,334,Need Nurture,Priya Kim,Male,30,Los Angeles,California,United States,2023-09-14,Active,26.8
C0031421,2025-11-26,2025-11-26,1,317.18,36,4,2,2,422,Potential Loyalists,Amelia Gupta,Male,42,Bengaluru,Karnataka,India,2025-05-14,Active,35.4
C0031422,2025-12-27,2024-09-04,3,915.78,5,5,4,3,543,Loyal Customers,Ethan Thomas,Male,31,Los Angeles,California,United States,2023-12-26,Active,14.8
C0031423,2025-11-10,2024-11-08,6,3492.71,52,4,5,4,454,Champions,Hannah Robinson,Male,36,Bengaluru,Karnataka,India,2024-10-17,Active,11.8
C0031424,2025-12-30,2024-11-18,6,4283.99,2,5,5,5,555,Champions,Aarav Wilson,Male,46,Bengaluru,Karnataka,India,2024-09-02,Active,0.3
C0031425,2025-10-30,2025-10-30,1,527.55,63,3,2,2,322,Need Nurture,Aria Smith,Female,44,New York,New York,United States,2024-10-11,Active,39.5
C0031426,2025-05-18,2023-06-29,3,801.89,228,2,4,2,242,At Risk,Liam Martinez,Male,18,Phoenix,Arizona,United States,2022-03-23,At Risk,52.4
C0031427,2025-06-08,2025-06-08,1,351.01,207,2,2,2,222,Need Nurture,Camila Gupta,Male,39,Toronto,Ontario,Canada,2025-05-09,At Risk,61.2
C0031428,2025-12-25,2025-08-09,5,9117.33,7,5,4,5,545,Champions,Camila Singh,Female,44,Miami,Florida,United States,2025-07-18,Active,7.1
C0031429,2025-07-10,2024-06-08,9,4556.3,175,2,5,5,255,Loyal Customers,Daniel Robinson,Male,36,Toronto,Ontario,Canada,2024-03-03,Needs Attention,26.4
C0031430,2025-05-06,2024-03-08,9,4796.65,240,2,5,5,255,Loyal Customers,Amelia Singh,Female,43,Austin,Texas,United States,2024-01-04,At Risk,36.2
C0031431,2025-04-10,2023-11-28,7,2455.95,266,2,5,4,254,Loyal Customers,Liam Thomas,Male,46,Toronto,Ontario,Canada,2023-10-10,At Risk,44.1
C0031432,2025-12-27,2025-07-17,6,1865.97,5,5,5,3,553,Loyal Customers,Camila Patel,Male,41,Melbourne,Victoria,Australia,2025-07-09,Active,8.8
C0031434,2025-05-17,2024-07-26,3,497.59,229,2,4,2,242,At Risk,Priya Kim,Male,40,Los Angeles,California,United States,2024-06-17,At Risk,52.5
C0031435,2025-12-13,2025-03-25,3,3606.78,19,4,4,4,444,Champions,Hannah Lee,Female,18,Vancouver,British Columbia,Canada,2024-07-31,Active,12.9
C0031436,2025-07-01,2025-01-22,3,1658.84,184,2,4,3,243,Loyal Customers,Sofia Chen,Non-binary,54,Sydney,New South Wales,Australia,2024-09-02,At Risk,41.7
C0031437,2025-12-12,2025-12-12,1,764.91,20,4,2,2,422,Potential Loyalists,Aria Davis,Male,53,London,England,United Kingdom,2025-11-19,Active,33.0
C0031438,2025-10-17,2024-12-06,5,6764.88,76,3,4,5,345,Loyal Customers,Zara Wilson,Female,52,Dallas,Texas,United States,2024-11-24,Active,17.5
C0031439,2025-06-22,2025-06-22,1,1070.31,193,2,2,3,223,Need Nurture,Ethan Davis,Female,39,Melbourne,Victoria,Australia,2024-02-05,At Risk,55.1
C0031440,2024-11-18,2024-07-07,2,156.58,409,1,3,1,131,At Risk,Daniel Brown,Female,44,Vancouver,British Columbia,Canada,2024-01-23,Lost,89.6
C0031441,2025-12-03,2024-11-21,5,2416.17,29,4,4,4,444,Champions,Zara Singh,Female,39,Melbourne,Victoria,Australia,2024-11-01,Active,14.4
C0031442,2024-12-07,2023-02-21,3,1513.01,390,1,4,3,143,Loyal Customers,Hannah Chen,Female,41,New York,New York,United States,2022-11-15,Lost,72.8
C0031443,2025-12-20,2023-12-08,3,2272.77,12,5,4,4,544,Champions,Noah Lee,Male,53,Chicago,Illinois,United States,2022-11-20,Active,11.8
C0031444,2025-10-28,2025-10-28,1,572.59,65,3,2,2,322,Need Nurture,Priya Khan,Female,18,Bengaluru,Karnataka,India,2025-10-07,Active,39.8
C0031445,2025-12-14,2025-04-17,7,3522.42,18,5,5,4,554,Champions,Hannah Kim,Female,42,Chicago,Illinois,United States,2025-04-13,Active,6.7
C0031446,2025-11-20,2023-01-26,11,3410.04,42,4,5,4,454,Champions,Daniel Khan,Male,27,Phoenix,Arizona,United States,2022-11-18,Active,10.3
C0031447,2025-12-30,2025-09-01,5,3435.33,2,5,4,4,544,Champions,Isabella Anderson,Female,23,San Francisco,California,United States,2025-07-25,Active,10.3
C0031448,2025-11-19,2025-03-24,8,2484.95,43,4,5,4,454,Champions,Fatima Gupta,Female,35,San Francisco,California,United States,2025-03-17,Active,10.5
C0031449,2023-04-30,2023-04-30,1,1967.44,977,1,2,4,124,Lost Customers,Grace Patel,Female,22,Sydney,New South Wales,Australia,2022-09-09,Lost,100.0
C0031450,2025-11-23,2023-02-26,8,3415.32,39,4,5,4,454,Champions,Benjamin Brown,Male,22,Seattle,Washington,United States,2023-02-08,Active,9.9
C0031451,2025-12-27,2025-10-30,4,4928.47,5,5,4,5,545,Champions,Sofia Gupta,Female,18,Los Angeles,California,United States,2025-10-11,Active,6.8
C0031452,2024-11-19,2024-11-19,1,1972.89,408,1,2,4,124,Lost Customers,Kai Taylor,Male,31,New York,New York,United States,2022-07-22,Lost,83.5
C0031454,2025-08-03,2025-08-03,1,513.47,151,2,2,2,222,Need Nurture,Maya Martinez,Female,47,Atlanta,Georgia,United States,2024-04-06,Needs Attention,52.8
C0031455,2025-12-10,2024-06-13,8,2291.94,22,4,5,4,454,Champions,Ethan Martinez,Female,61,New York,New York,United States,2024-04-19,Active,7.3
C0031456,2025-05-09,2023-03-01,7,2162.26,237,2,5,4,254,Loyal Customers,Daniel Wilson,Male,32,London,England,United Kingdom,2023-01-13,At Risk,39.7
C0031458,2025-12-03,2025-12-03,1,194.39,29,4,2,1,421,Potential Loyalists,Aarav Taylor,Female,39,Atlanta,Georgia,United States,2024-03-08,Active,38.4
C0031459,2025-10-12,2025-05-24,4,4140.18,81,3,4,5,345,Loyal Customers,Daniel Lee,Female,39,Austin,Texas,United States,2025-04-02,Active,18.2
C0031460,2025-12-05,2024-05-07,2,672.22,27,4,3,2,432,Potential Loyalists,Noah Lee,Female,41,Atlanta,Georgia,United States,2023-02-05,Active,28.1
C0031461,2025-03-04,2023-11-01,7,4205.5,303,2,5,5,255,Loyal Customers,James Garcia,Female,47,Atlanta,Georgia,United States,2023-09-24,At Risk,45.7
C0031462,2025-07-25,2025-07-25,1,1428.44,160,2,2,3,223,Need Nurture,Liam Khan,Female,43,Los Angeles,California,United States,2025-04-16,Needs Attention,50.1
C0031463,2024-12-16,2024-12-16,1,114.15,381,1,2,1,121,Lost Customers,Aarav Martinez,Female,32,Austin,Texas,United States,2023-12-29,Lost,91.4
C0031464,2025-11-21,2025-03-14,13,12554.52,41,4,5,5,455,Champions,Benjamin Gupta,Male,44,Dallas,Texas,United States,2025-02-24,Active,6.2
C0031465,2025-11-06,2023-01-13,9,7103.02,56,3,5,5,355,Loyal Customers,Kai Johnson,Male,29,New Delhi,Delhi,India,2022-06-15,Active,8.4
C0031466,2025-02-11,2025-02-11,1,850.03,324,2,2,2,222,Need Nurture,Daniel Wilson,Female,44,Austin,Texas,United States,2024-12-08,At Risk,78.8
C0031467,2025-10-18,2023-12-04,10,4414.6,75,3,5,5,355,Loyal Customers,Hannah Smith,Male,38,Los Angeles,California,United States,2023-11-05,Active,11.3
C0031468,2025-04-16,2025-04-16,1,65.76,260,2,2,1,221,Need Nurture,Theo Patel,Male,18,Denver,Colorado,United States,2023-07-04,At Risk,73.2
C0031469,2025-09-03,2024-10-08,3,1280.54,120,3,4,3,343,Loyal Customers,Liam Gupta,Male,35,Atlanta,Georgia,United States,2023-03-01,Needs Attention,32.1
C0031470,2025-12-10,2025-02-04,4,3743.34,22,4,4,4,444,Champions,Liam Smith,Male,48,Dallas,Texas,United States,2024-12-12,Active,13.3
C0031471,2025-12-22,2024-12-27,7,2989.0,10,5,5,4,554,Champions,Aria Taylor,Female,35,Dallas,Texas,United States,2024-12-14,Active,5.5
C0031472,2023-11-01,2023-11-01,1,570.75,792,1,2,2,122,Lost Customers,Kai Wilson,Female,40,Bengaluru,Karnataka,India,2022-10-15,Lost,100.0
C0031473,2025-10-12,2025-10-12,1,5256.85,81,3,2,5,325,Need Nurture,Zara Robinson,Female,31,Atlanta,Georgia,United States,2025-07-05,Active,30.2
C0031474,2025-08-25,2025-08-25,1,2293.9,129,3,2,4,324,Need Nurture,Liam Garcia,Female,34,Miami,Florida,United States,2025-02-11,Needs Attention,41.4
C0031475,2025-03-25,2023-10-25,5,5457.12,282,2,4,5,245,Loyal Customers,Olivia Khan,Female,48,Manchester,England,United Kingdom,2023-09-13,At Risk,48.5
C0031476,2025-03-06,2025-03-06,1,79.95,301,2,2,1,221,Need Nurture,Theo Thomas,Male,32,Austin,Texas,United States,2024-03-26,At Risk,79.4
C0031477,2024-04-17,2024-04-17,1,22.99,624,1,2,1,121,Lost Customers,Sofia Chen,Male,23,Denver,Colorado,United States,2023-12-12,Lost,100.0
C0031478,2025-10-07,2024-02-01,8,4350.9,86,3,5,5,355,Loyal Customers,Ethan Singh,Female,18,Manchester,England,United Kingdom,2023-05-29,Active,13.0
C0031479,2025-12-21,2024-02-11,21,16361.38,11,5,5,5,555,Champions,Daniel Martinez,Male,28,Los Angeles,California,United States,2024-01-22,Active,1.7
C0031480,2025-06-22,2023-05-27,5,4527.49,193,2,4,5,245,Loyal Customers,Daniel Lee,Male,24,San Francisco,California,United States,2023-04-11,At Risk,35.1
C0031481,2025-10-12,2024-07-12,11,10570.75,81,3,5,5,355,Loyal Customers,Olivia Davis,Female,19,Dallas,Texas,United States,2024-05-22,Active,12.2
C0031482,2025-05-14,2024-01-07,4,351.05,232,2,4,2,242,At Risk,Fatima Thomas,Female,24,New Delhi,Delhi,India,2023-12-01,At Risk,53.0
C0031483,2024-06-14,2024-06-14,1,373.74,566,1,2,2,122,Lost Customers,Priya Garcia,Male,25,New York,New York,United States,2022-12-23,Lost,100.0
C0031484,2024-10-20,2024-10-20,1,34.69,438,1,2,1,121,Lost Customers,Priya Miller,Male,24,Atlanta,Georgia,United States,2023-05-14,Lost,100.0
C0031485,2024-12-24,2024-02-06,3,1222.29,373,1,4,3,143,Loyal Customers,Maya Miller,Female,54,Austin,Texas,United States,2023-02-14,Lost,70.2
C0031486,2023-06-27,2023-06-27,1,75.65,919,1,2,1,121,Lost Customers,Amelia Khan,Male,18,Toronto,Ontario,Canada,2022-08-09,Lost,100.0
C0031487,2025-01-20,2025-01-20,1,91.15,346,2,2,1,221,Need Nurture,Mia Chen,Female,44,Mumbai,Maharashtra,India,2024-08-23,At Risk,86.1
C0031488,2025-12-04,2025-04-23,8,2872.68,28,4,5,4,454,Champions,Benjamin Davis,Male,43,Seattle,Washington,United States,2025-04-07,Active,8.2
C0031489,2024-12-21,2024-12-21,1,38.26,376,1,2,1,121,Lost Customers,James Patel,Female,44,Melbourne,Victoria,Australia,2023-10-26,Lost,90.7
C0031491,2025-12-14,2025-04-27,9,10203.79,18,5,5,5,555,Champions,Aisha Garcia,Female,52,Bengaluru,Karnataka,India,2025-03-14,Active,2.7
C0031492,2024-10-06,2024-10-06,1,69.19,452,1,2,1,121,Lost Customers,Liam Singh,Female,37,Chicago,Illinois,United States,2022-08-31,Lost,100.0
C0031493,2025-11-11,2024-09-19,8,6517.12,51,4,5,5,455,Champions,Hannah Robinson,Male,34,Denver,Colorado,United States,2024-08-27,Active,7.7
C0031494,2025-08-30,2024-10-30,4,3196.53,124,3,4,4,344,Loyal Customers,Maya Garcia,Female,51,Melbourne,Victoria,Australia,2024-10-29,Needs Attention,28.7
C0031495,2025-12-30,2024-03-05,6,2858.06,2,5,5,4,554,Champions,Isabella Khan,Male,35,Melbourne,Victoria,Australia,2024-02-12,Active,4.3
C0031496,2025-09-16,2025-09-16,1,666.53,107,3,2,2,322,Need Nurture,Fatima Khan,Female,18,Mumbai,Maharashtra,India,2024-02-25,Needs Attention,46.1
C0031497,2025-02-06,2024-09-08,2,678.68,329,2,3,2,232,At Risk,Aarav Miller,Female,43,Bengaluru,Karnataka,India,2023-04-02,At Risk,73.6
C0031498,2025-10-05,2025-06-09,2,982.98,88,3,3,3,333,Need Nurture,Camila Brown,Female,50,Los Angeles,California,United States,2024-01-31,Active,33.3
C0031499,2025-12-17,2025-07-15,3,6392.04,15,5,4,5,545,Champions,Sofia Wilson,Male,41,San Francisco,California,United States,2025-07-05,Active,8.3
C0031500,2025-07-03,2025-01-22,2,2047.92,182,2,3,4,234,At Risk,Noah Miller,Female,33,Denver,Colorado,United States,2024-06-03,At Risk,43.4
C0031501,2025-05-09,2024-08-13,3,462.72,237,2,4,2,242,At Risk,Hannah Robinson,Female,40,Melbourne,Victoria,Australia,2024-04-27,At Risk,53.7
C0031502,2025-05-16,2023-11-18,4,4467.12,230,2,4,5,245,Loyal Customers,Aarav Patel,Male,45,Mumbai,Maharashtra,India,2023-10-25,At Risk,40.7
C0031503,2025-06-18,2023-07-21,3,2133.22,197,2,4,4,244,Loyal Customers,Zara Khan,Female,25,Sydney,New South Wales,Australia,2023-06-14,At Risk,39.7
C0031504,2025-08-28,2025-06-11,2,1830.04,126,3,3,3,333,Need Nurture,Noah Smith,Male,18,New York,New York,United States,2025-06-02,Needs Attention,39.0
C0031505,2025-12-30,2025-11-16,26,21750.71,2,5,5,5,555,Champions,Aarav Johnson,Female,35,Bengaluru,Karnataka,India,2025-11-16,Active,0.3
C0031506,2025-07-26,2025-06-01,2,944.24,159,2,3,3,233,At Risk,Benjamin Anderson,Male,49,Sydney,New South Wales,Australia,2025-04-13,Needs Attention,44.0
C0031507,2025-12-25,2025-12-25,1,855.04,7,5,2,2,522,Potential Loyalists,Aria Miller,Male,23,Los Angeles,California,United States,2025-10-25,Active,31.1
C0031508,2023-09-28,2023-04-05,2,1020.26,826,1,3,3,133,At Risk,Sofia Chen,Male,22,Denver,Colorado,United States,2022-05-13,Lost,100.0
C0031509,2025-11-15,2025-04-18,4,2350.08,47,4,4,4,444,Champions,Theo Smith,Female,39,San Francisco,California,United States,2025-01-27,Active,17.1
C0031510,2025-04-23,2023-11-25,5,1077.07,253,2,4,3,243,Loyal Customers,Grace Anderson,Male,34,Austin,Texas,United States,2022-05-22,At Risk,52.1
C0031511,2024-12-03,2024-08-01,2,3404.99,394,1,3,4,134,At Risk,Aria Garcia,Female,29,Miami,Florida,United States,2022-11-18,Lost,75.4
C0031512,2024-12-05,2024-12-05,1,141.94,392,1,2,1,121,Lost Customers,Maya Thomas,Female,51,Melbourne,Victoria,Australia,2023-04-14,Lost,93.1
C0031513,2025-12-20,2024-12-11,3,513.36,12,5,4,2,542,Potential Loyalists,Camila Gupta,Female,29,Chicago,Illinois,United States,2024-05-11,Active,19.8
C0031515,2025-12-24,2024-12-08,4,3623.42,8,5,4,4,544,Champions,Camila Taylor,Male,47,Vancouver,British Columbia,Canada,2024-10-26,Active,11.2
C0031516,2024-10-07,2024-10-07,1,333.62,451,1,2,2,122,Lost Customers,Camila Garcia,Male,35,Seattle,Washington,United States,2023-11-23,Lost,98.0
C0031517,2025-12-30,2025-12-05,14,12423.73,2,5,5,5,555,Champions,Aisha Johnson,Male,47,San Francisco,California,United States,2025-11-29,Active,0.3
C0031518,2025-03-14,2025-03-14,1,54.78,293,2,2,1,221,Need Nurture,Mia Anderson,Female,45,San Francisco,California,United States,2023-05-05,At Risk,78.2
C0031519,2023-10-25,2023-10-25,1,66.54,799,1,2,1,121,Lost Customers,Ethan Smith,Male,39,New York,New York,United States,2023-05-26,Lost,100.0
C0031520,2025-12-08,2025-12-08,1,10.65,24,4,2,1,421,Potential Loyalists,James Brown,Female,33,Bengaluru,Karnataka,India,2025-11-26,Active,37.6
C0031521,2024-07-15,2024-07-15,1,233.79,535,1,2,1,121,Lost Customers,James Wilson,Female,54,Atlanta,Georgia,United States,2024-07-13,Lost,100.0
C0031522,2025-12-31,2024-10-18,6,5775.4,1,5,5,5,555,Champions,Olivia Sharma,Female,48,New Delhi,Delhi,India,2024-10-15,Active,0.2
C0031523,2025-12-07,2024-07-02,10,4744.74,25,4,5,5,455,Champions,Olivia Johnson,Female,46,Denver,Colorado,United States,2024-06-15,Active,3.8
C0031526,2025-10-23,2024-11-05,3,1347.38,70,3,4,3,343,Loyal Customers,Kai Sharma,Male,18,Dallas,Texas,United States,2024-05-07,Active,24.5
C0031527,2025-07-03,2025-07-03,1,510.46,182,2,2,2,222,Need Nurture,Aarav Khan,Female,43,Miami,Florida,United States,2025-04-15,At Risk,57.4
C0031528,2025-12-26,2025-05-28,15,5076.34,6,5,5,5,555,Champions,Ravi Gupta,Male,33,Dallas,Texas,United States,2025-05-27,Active,0.9
C0031529,2025-12-22,2023-08-14,4,796.45,10,5,4,2,542,Potential Loyalists,Olivia Chen,Male,40,Chicago,Illinois,United States,2023-05-08,Active,19.5
C0031530,2023-11-26,2023-11-26,1,1002.22,767,1,2,3,123,Lost Customers,Grace Kim,Female,67,Phoenix,Arizona,United States,2022-09-07,Lost,100.0
C0031531,2025-08-15,2023-11-23,6,2205.73,139,3,5,4,354,Loyal Customers,Fatima Lee,Female,52,San Francisco,California,United States,2023-11-12,Needs Attention,24.9
C0031532,2025-10-13,2025-10-13,1,29.74,80,3,2,1,321,Need Nurture,Sofia Patel,Female,42,Austin,Texas,United States,2025-02-03,Active,46.1
C0031533,2024-12-02,2024-12-02,1,147.15,395,1,2,1,121,Lost Customers,Grace Smith,Female,36,Atlanta,Georgia,United States,2023-10-29,Lost,93.5
C0031534,2025-08-05,2025-05-20,2,482.98,149,2,3,2,232,At Risk,Fatima Garcia,Male,46,Miami,Florida,United States,2024-09-01,Needs Attention,46.5
C0031535,2025-01-24,2024-09-14,3,5229.57,342,2,4,5,245,Loyal Customers,Noah Garcia,Male,48,Boston,Massachusetts,United States,2024-07-28,At Risk,57.5
C0031537,2025-12-09,2025-11-16,2,1156.68,23,4,3,3,433,Potential Loyalists,Grace Davis,Male,34,Los Angeles,California,United States,2025-10-22,Active,23.5
C0031538,2025-06-08,2025-06-08,1,102.21,207,2,2,1,221,Need Nurture,Olivia Chen,Male,40,Manchester,England,United Kingdom,2025-03-25,At Risk,65.2
C0031539,2025-10-18,2025-10-18,1,2182.2,75,3,2,4,324,Need Nurture,Benjamin Singh,Female,28,Los Angeles,California,United States,2025-04-01,Active,33.3
C0031541,2025-06-27,2025-06-27,1,2351.39,188,2,2,4,224,Need Nurture,Ethan Smith,Female,23,Los Angeles,California,United States,2024-06-14,At Risk,50.3
C0031542,2025-12-28,2025-10-26,5,2637.04,4,5,4,4,544,Champions,Aria Miller,Male,58,San Francisco,California,United States,2025-10-03,Active,10.6
C0031543,2025-12-22,2024-10-03,6,1447.76,10,5,5,3,553,Loyal Customers,Fatima Smith,Female,21,Phoenix,Arizona,United States,2024-03-02,Active,9.5
C0031544,2025-11-27,2023-03-16,7,1960.51,35,4,5,4,454,Champions,Aisha Kim,Male,21,Sydney,New South Wales,Australia,2023-01-31,Active,9.3
C0031545,2025-12-23,2025-03-18,3,481.03,9,5,4,2,542,Potential Loyalists,Kai Taylor,Female,18,Phoenix,Arizona,United States,2025-03-11,Active,19.4
C0031546,2025-12-29,2024-06-21,3,1386.9,3,5,4,3,543,Loyal Customers,Isabella Miller,Male,44,Seattle,Washington,United States,2024-03-17,Active,14.5
C0031547,2025-05-29,2025-05-29,1,65.3,217,2,2,1,221,Need Nurture,Camila Anderson,Male,26,Dallas,Texas,United States,2022-11-08,At Risk,66.7
C0031548,2025-08-03,2024-03-04,3,2602.99,151,2,4,4,244,Loyal Customers,Liam Davis,Male,46,Melbourne,Victoria,Australia,2023-11-28,Needs Attention,32.8
C0031549,2025-12-21,2025-07-05,5,4816.49,11,5,4,5,545,Champions,Amelia Martinez,Female,36,Chicago,Illinois,United States,2025-06-29,Active,7.7
C0031550,2025-07-16,2024-04-28,3,3009.73,169,2,4,4,244,Loyal Customers,Aarav Smith,Female,52,Chicago,Illinois,United States,2023-10-16,Needs Attention,35.5
C0031552,2024-01-07,2024-01-07,1,164.89,725,1,2,1,121,Lost Customers,Aria Singh,Male,38,Bengaluru,Karnataka,India,2022-07-15,Lost,100.0
C0031553,2024-12-06,2024-12-06,1,1411.99,391,1,2,3,123,Lost Customers,Ravi Taylor,Female,50,Melbourne,Victoria,Australia,2024-02-01,Lost,84.9
C0031554,2025-12-14,2023-10-12,6,1547.44,18,5,5,3,553,Loyal Customers,Daniel Davis,Female,52,Boston,Massachusetts,United States,2023-05-22,Active,10.7
C0031555,2025-06-30,2025-06-30,1,1654.64,185,2,2,3,223,Need Nurture,Grace Miller,Female,50,Atlanta,Georgia,United States,2025-06-11,At Risk,53.9
C0031556,2025-11-30,2025-11-29,2,1654.81,32,4,3,3,433,Potential Loyalists,Daniel Taylor,Male,44,Bengaluru,Karnataka,India,2025-09-26,Active,24.8
C0031557,2025-11-01,2025-06-03,2,709.6,61,3,3,2,332,Need Nurture,Grace Johnson,Female,37,Chicago,Illinois,United States,2025-02-14,Active,33.2
C0031559,2025-11-23,2025-07-14,3,1510.94,39,4,4,3,443,Loyal Customers,Theo Kim,Female,21,Miami,Florida,United States,2025-04-21,Active,19.9
C0031560,2025-12-20,2025-03-02,3,2832.01,12,5,4,4,544,Champions,Aria Lee,Male,32,Vancouver,British Columbia,Canada,2025-01-17,Active,11.8
C0031561,2025-12-27,2023-08-17,10,5446.98,5,5,5,5,555,Champions,Fatima Johnson,Female,54,Dallas,Texas,United States,2023-06-25,Active,0.8
